date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:18:47	2592/2592	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:19:31%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Fdebora-e-felipe%2F	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embeda61e.json	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:48	2699/2699	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Jan%202023%2020:19:31%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Fdebora-e-felipe%2F&format=xml	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embeda394	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:48	54327/54327	---M--	200	added ('OK')	image/jpeg	etag:%2230afd4e6d8a8b5d9%22	../wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-02-tratada.jpg?resize=1080%2C675&ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-02-tratada8753.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:48	211716/211716	---M--	200	added ('OK')	image/jpeg	etag:%2284b1fba85c9513af%22	../wp-content/uploads/2019/11/01-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/01-TRATADA.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:48	235661/235661	---M--	200	added ('OK')	image/jpeg	etag:%227e661dd1b72cafbf%22	../wp-content/uploads/2019/11/02-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/02-TRATADA-2.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:48	151995/151995	---M--	200	added ('OK')	image/jpeg	etag:%223f8e91d56f0bdcb0%22	../wp-content/uploads/2019/11/03-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/03-TRATADA.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:49	199936/199936	---M--	200	added ('OK')	image/jpeg	etag:%22a312da2d641a2c37%22	../wp-content/uploads/2019/11/04-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/04-TRATADA.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:49	175809/175809	---M--	200	added ('OK')	image/jpeg	etag:%226ce1659197de4335%22	../wp-content/uploads/2019/11/06-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/06-TRATADA.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:49	224110/224110	---M--	200	added ('OK')	image/jpeg	etag:%2285fd0ac0d9840c93%22	../wp-content/uploads/2019/11/07-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/07-TRATADA.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:49	199651/199651	---M--	200	added ('OK')	image/jpeg	etag:%229a00acd2a968a188%22	../wp-content/uploads/2019/11/08-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/08-TRATADA-2.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:50	139029/139029	---M--	200	added ('OK')	image/jpeg	etag:%22b52e9a7c798caf14%22	../wp-content/uploads/2019/11/09-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/09-TRATADA.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:50	149559/149559	---M--	200	added ('OK')	image/jpeg	etag:%22ffaf50a4f8f7b6d0%22	../wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-03-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-03-tratada.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:50	179679/179679	---M--	200	added ('OK')	image/jpeg	etag:%22dd062586a19da17e%22	../wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-02-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-02-tratada.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:51	168023/168023	---M--	200	added ('OK')	image/jpeg	etag:%22e10500002179dc1e%22	../wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-04-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-04-tratada.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:51	178238/178238	---M--	200	added ('OK')	image/jpeg	etag:%2254921f6d63cb594c%22	../wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-06-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-06-tratada.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:51	111231/111231	---M--	200	added ('OK')	image/jpeg	etag:%2225753faf0e549369%22	../wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-08-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-08-tratada.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:51	91081/91081	---M--	200	added ('OK')	image/jpeg	etag:%226bff8dec23722ef3%22	../wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-09-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-09-tratada.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:52	33970/33970	---M--	200	added ('OK')	image/jpeg	etag:%222535c957fb691d96%22	../wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-10-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-10-tratada.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:52	40077/40077	---M--	200	added ('OK')	image/jpeg	etag:%22cf9d7a0eb0e12114%22	../wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-11-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-11-tratada.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:52	80487/80487	---M--	200	added ('OK')	image/jpeg	etag:%22b71fcec1f54e7149%22	../wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-12-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1909-QUARTO-TOM-R00-12-tratada.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:53	202608/202608	---M--	200	added ('OK')	image/jpeg	etag:%222e32d3c61563b134%22	../wp-content/uploads/2019/11/01-TRATADA-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/01-TRATADA-1.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:53	227648/227648	---M--	200	added ('OK')	image/jpeg	etag:%22c4fb5f7933e2853b%22	../wp-content/uploads/2019/11/02-TRATADA-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/02-TRATADA-1.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:53	162339/162339	---M--	200	added ('OK')	image/jpeg	etag:%227026fdbd339e88e0%22	../wp-content/uploads/2019/11/05-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/05-TRATADA.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:53	170546/170546	---M--	200	added ('OK')	image/jpeg	etag:%22d014d087b1ad3a89%22	../wp-content/uploads/2019/11/06-TRATADA-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/06-TRATADA-1-2.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:54	149911/149911	---M--	200	added ('OK')	image/jpeg	etag:%22b4aa7ef97d31cd0b%22	../wp-content/uploads/2019/11/07-TRATADA-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/07-TRATADA-1.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:54	181160/181160	---M--	200	added ('OK')	image/jpeg	etag:%22e434ef09455b2257%22	../wp-content/uploads/2019/11/08-TRATADA-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/08-TRATADA-1.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:54	162647/162647	---M--	200	added ('OK')	image/jpeg	etag:%22394355657e38bd78%22	../wp-content/uploads/2019/11/09-TRATADA-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/09-TRATADA-1.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:55	155785/155785	---M--	200	added ('OK')	image/jpeg	etag:%22a0c32a4fa3d8218d%22	../wp-content/uploads/2019/11/10-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/10-TRATADA-2.jpg	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:56	902/902	---M-Z	200	added ('OK')	application/rss+xml	etag:%226af38c9f3823b24564e6f41567d6a5ee-gzip%22	https://nataliafaria.arq.br/bruna-e-leonardo/feed/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/bruna-e-leonardo/feed/index.html	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:18:57	52686/52686	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:19:41%20GMT	https://nataliafaria.arq.br/wp-json/wp/v2/posts/1311	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/wp/v2/posts/1311.json	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:18:57	2536/2536	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:19:41%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Fbruna-e-leonardo%2F	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embedf012.json	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:18:58	2643/2643	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Jan%202023%2020:19:42%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Fbruna-e-leonardo%2F&format=xml	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embed7989	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:18:58	44468/44468	---M--	200	added ('OK')	image/jpeg	etag:%22f0de0c2f6c9db544%22	../wp-content/uploads/2019/11/06-tratada.jpg?resize=1080%2C675&ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/06-tratada8753.jpg	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:18:58	141555/141555	---M--	200	added ('OK')	image/jpeg	etag:%22a805a81bb833e992%22	../wp-content/uploads/2019/11/06-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/06-tratada-2.jpg	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:18:59	136457/136457	---M--	200	added ('OK')	image/jpeg	etag:%22baa69262f576ca8b%22	../wp-content/uploads/2019/11/04-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/04-tratada-2.jpg	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:18:59	141253/141253	---M--	200	added ('OK')	image/jpeg	etag:%22cb2e2adc4537171d%22	../wp-content/uploads/2019/11/03-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/03-tratada-2.jpg	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:18:59	131045/131045	---M--	200	added ('OK')	image/jpeg	etag:%224f0f0cfcf4cf8376%22	../wp-content/uploads/2019/11/05-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/05-tratada-2.jpg	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:18:59	153135/153135	---M--	200	added ('OK')	image/jpeg	etag:%2289eb4040c23344c7%22	../wp-content/uploads/2019/11/07-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/07-tratada-2.jpg	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:19:00	140630/140630	---M--	200	added ('OK')	image/jpeg	etag:%22448d3fc7e6e64bc6%22	../wp-content/uploads/2019/11/09-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/09-tratada-2.jpg	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:19:00	124277/124277	---M--	200	added ('OK')	image/jpeg	etag:%22ebd25ae7735f37ea%22	../wp-content/uploads/2019/11/11-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/11-tratada.jpg	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:19:00	143616/143616	---M--	200	added ('OK')	image/jpeg	etag:%22925a320e119cb3f0%22	../wp-content/uploads/2019/11/12-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/12-tratada.jpg	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:19:00	124169/124169	---M--	200	added ('OK')	image/jpeg	etag:%22a4ccda3355e21f1d%22	../wp-content/uploads/2019/11/1906-tratada-3D-SALA_Scene-5.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1906-tratada-3D-SALA_Scene-5.jpg	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
17:19:10	148282/148282	---M--	200	added ('OK')	image/jpeg	etag:%224ffab63e76057296%22	../wp-content/uploads/2019/11/01-tratada-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/01-tratada-1-2.jpg	(from https://nataliafaria.arq.br/bruna-e-leonardo/)
